id_venta,fecha,id_local,id_producto,cantidad,importe,canal,medio_pago
98605,2025-12-11,107,1254,6,229.42,Web,Efectivo
144030,2025-10-25,1,1753,3,44.05,Presencial,Billetera
17813,2025-10-05,36,1111,1,27.01,Presencial,Tarjeta
38070,2026-04-06,109,1549,5,43.66,Delivery,Efectivo
38834,2026-06-14,12,1571,2,47.90,Presencial,Tarjeta
41796,2025-11-28,31,1364,4,121.78,Presencial,Tarjeta
149196,2026-06-11,71,1108,1,21.17,Presencial,Tarjeta
170578,2026-01-25,32,1075,2,191.29,Web,Efectivo
83664,2025-12-29,117,1514,4,30.71,Delivery,Tarjeta
78733,2026-06-05,35,1177,3,82.33,Presencial,Billetera
96478,2026-04-11,116,1776,5,60.18,Delivery,Tarjeta
49282,2026-02-03,107,1562,1,15.93,Presencial,Efectivo
112512,2026-01-11,49,9594,6,84.67,Presencial,Tarjeta
54770,2025-10-09,60,1116,6,106.00,Presencial,Tarjeta
14721,2025-11-13,36,1516,2,53.25,Presencial,Tarjeta
61827,2026-06-10,12,1675,4,132.29,Presencial,Efectivo
123899,2026-03-12,109,1022,4,58.58,Delivery,Efectivo
11419,2026-04-19,5,1280,3,169.64,Presencial,Efectivo
107012,2026-08-06,62,1391,11,400.91,Presencial,Tarjeta
26360,2025-10-16,8,1057,1,37.50,Presencial,Efectivo
50754,2026-05-22,109,1359,1,7.53,Presencial,Tarjeta
19121,2026-08-17,1,1466,3,122.41,Presencial,Tarjeta
146593,2025-09-03,52,1399,5,42.31,Presencial,Efectivo
28109,2026-08-27,3,1163,2,50.03,Presencial,Billetera
103820,2026-08-28,59,1416,4,,Delivery,Tarjeta
1566,2025-10-24,89,1403,3,45.08,Presencial,Tarjeta
135335,2025-11-18,70,1068,6,274.39,Web,Efectivo
86723,2026-05-06,93,1608,1,96.94,Web,Tarjeta
29983,2025-11-06,76,1195,6,271.00,Web,Tarjeta
37891,2026-08-31,111,1585,2,202.54,Presencial,Billetera
108035,2026-07-07,65,1038,3,227.74,Delivery,Efectivo
82291,2026-06-12,8,1519,6,517.61,Delivery,Efectivo
196602,2025-11-20,117,1397,5,75.04,Presencial,Efectivo
176654,2026-01-27,35,1582,2,15.38,Presencial,Tarjeta
52747,2026-03-07,54,1625,5,308.89,Presencial,Tarjeta
135117,2025-11-01,1,1523,6,222.71,Presencial,Tarjeta
93302,2025-09-26,62,1496,1,41.74,Presencial,Tarjeta
118425,2026-03-19,50,1476,6,88.60,Presencial,Billetera
29325,2026-03-24,53,1513,2,30.70,Delivery,Tarjeta
39778,2026-01-25,18,1211,1,18.18,Web,Efectivo
52287,2026-06-20,110,1232,5,134.65,Presencial,Efectivo
108374,2026-06-03,13,1061,6,173.99,Presencial,Tarjeta
95086,2026-02-20,63,1315,5,253.12,Presencial,Tarjeta
45208,2026-07-24,66,1194,4,45.30,Delivery,Efectivo
136314,2026-06-25,48,1397,6,95.57,Presencial,Efectivo
99295,2026-04-22,30,1278,3,167.39,Presencial,Tarjeta
8808,2026-01-23,90,1653,5,138.75,Presencial,Efectivo
31269,2026-06-23,27,1197,5,496.24,Presencial,Tarjeta
141799,2026-06-02,44,1194,6,62.71,Presencial,Tarjeta
165827,2026-01-18,76,1089,6,87.45,Presencial,Billetera
111955,2026-06-23,22,1084,2,23.79,Presencial,Efectivo
33218,2026-01-24,62,1737,2,29.55,Presencial,Tarjeta
79390,2026-06-10,3,1784,4,22.40,Presencial,Efectivo
118648,2025-12-09,46,1559,1,17.83,Presencial,Tarjeta
169808,2025-11-16,39,1423,5,191.98,Presencial,Efectivo
108636,2026-03-08,22,1617,1,9.56,presencial,Billetera
180007,2026-08-24,57,1129,5,274.01,Presencial,Efectivo
121337,2025-09-24,78,1036,6,139.87,Delivery,Efectivo
85010,2026-08-12,60,1182,3,84.79,Web,Billetera
125687,2026-04-18,54,1664,4,73.96,Presencial,Billetera
36205,2026-06-05,13,1434,5,100.66,Presencial,Tarjeta
28978,2026-08-12,40,1430,6,68.89,Presencial,Efectivo
18574,2025-11-10,25,1493,5,176.74,Presencial,Tarjeta
117541,2026-04-09,15,1242,2,87.04,Presencial,Tarjeta
184058,2026-07-11,104,1798,5,40.08,Presencial,Tarjeta
98706,2026-02-01,31,1756,5,79.80,Web,Efectivo
168383,2025-09-21,47,1157,1,36.63,Presencial,Tarjeta
89148,2026-07-05,88,1565,4,167.48,Delivery,Efectivo
108603,2026-01-31,76,1504,-4,-127.46,Web,Tarjeta
180606,2026-02-02,65,1465,2,118.16,Presencial,Efectivo
97599,2026-02-12,105,1385,3,89.53,Delivery,Efectivo
81397,2026-08-24,109,1093,2,38.92,Presencial,Tarjeta
135808,2026-03-11,49,1473,4,132.76,Presencial,Billetera
80640,2026-07-06,31,1737,2,30.63,Presencial,Billetera
67827,2026-03-23,56,1188,4,31.06,Presencial,Efectivo
28090,2026-02-26,40,1711,6,57.59,Presencial,Efectivo
121533,2026-02-09,45,1673,2,24.74,Web,Efectivo
47924,2026-08-01,102,1586,5,63.53,Presencial,Tarjeta
92124,2025-11-20,88,1717,3,67.30,Presencial,Tarjeta
84787,2026-05-09,22,1180,4,51.58,Delivery,Tarjeta
153462,2026-02-01,29,1599,3,41.85,Presencial,Tarjeta
152356,2025-12-10,24,1192,6,29.85,Presencial,Billetera
148331,2026-07-06,58,1354,4,131.32,Presencial,Efectivo
147859,2026-05-23,31,1340,3,105.85,Presencial,Efectivo
59009,2025-12-15,89,1357,3,59.43,Delivery,Efectivo
182522,2026-02-13,63,1539,1,13.39,Delivery,Efectivo
95732,2026-03-13,27,1082,4,95.06,Delivery,Billetera
9466,2025-11-04,47,1341,1,17.64,Presencial,Efectivo
133917,2025-11-28,23,1596,3,92.71,Delivery,Billetera
128093,2026-05-17,93,1099,3,41.03,Web,Billetera
162973,2025-10-16,69,1671,6,95.91,Presencial,Billetera
39754,2026-01-06,15,1794,6,387.94,Delivery,Efectivo
27011,2026-01-31,80,1062,1,15.38,Delivery,Tarjeta
55299,2026-03-28,115,1799,5,82.44,web,Efectivo
46454,2026-04-06,61,1319,6,153.37,Presencial,Tarjeta
147186,2025-12-28,68,1447,5,408.09,Presencial,Efectivo
174858,2026-03-10,49,1135,2,50.18,Presencial,Efectivo
167979,2026-04-26,79,1458,5,193.11,Delivery,Efectivo
138926,2026-07-04,7,1177,2,56.80,Presencial,Efectivo
190607,2026-07-09,2,1162,4,210.58,Presencial,Billetera
53866,2026-04-02,14,1359,3,20.72, Web ,Efectivo
114124,2025-09-30,110,1724,5,188.88,Presencial,Efectivo
13396,2025-12-15,58,1234,5,355.13,Presencial,Billetera
109505,2026-07-11,47,1000,6,174.97,Presencial,Tarjeta
39174,2026-01-28,4,1581,3,98.20,Presencial,Efectivo
120848,2026-06-02,104,1178,5,286.84,Presencial,Efectivo
100794,2026-08-08,54,1050,1,44.35,Presencial,Efectivo
139078,2026-01-19,30,1092,3,221.95,Delivery,Tarjeta
106969,2025-12-11,1,1373,2,204.58,Presencial,Efectivo
138835,2026-01-23,116,1654,2,,Presencial,Efectivo
112123,2025-11-01,43,1321,3,17.59,Presencial,Billetera
25556,2025-11-05,107,1161,2,44.21,Presencial,Billetera
165972,2025-11-25,72,1173,4,123.24,Presencial,Tarjeta
30576,2025-12-07,30,1709,5,142.58,Presencial,Efectivo
136178,2025-09-12,115,1185,4,58.14,Presencial,Tarjeta
48975,2026-04-13,65,1199,3,110.31,Presencial,Tarjeta
141264,2025-09-19,76,1468,2,54.28,Presencial,Tarjeta
104248,2026-05-24,42,1348,5,43.41,Presencial,Efectivo
80970,2026-05-01,82,1501,6,54.15,Presencial,Tarjeta
3020,2026-01-29,105,1025,4,37.96,Presencial,Efectivo
184906,2026-03-11,57,1256,5,65.59,Delivery,Tarjeta
112539,2026-03-06,50,1190,3,81.73,Presencial,Efectivo
178892,2025-12-30,99,1024,4,94.88,Web,Efectivo
124993,2025-09-27,25,1074,1,12.38,Presencial,Efectivo
193414,2025-12-18,12,1523,4,148.90,Presencial,Tarjeta
45167,2025-10-17,67,1287,4,202.99,Presencial,Tarjeta
58707,2026-06-12,50,1370,4,366.61,Presencial,Billetera
53256,2026-06-14,76,1128,4,39.94,Presencial,Tarjeta
46681,2026-07-13,42,1292,5,73.39,Presencial,Efectivo
91234,2025-09-15,81,1459,4,46.04,Presencial,Efectivo
21640,2026-06-05,10,1236,6,95.28,Delivery,Efectivo
61477,2025-09-24,72,1114,6,126.90,Delivery,Billetera
127523,2026-03-29,58,1388,6,261.44,Presencial,Tarjeta
176042,2025-10-18,28,1415,5,107.03,Presencial,Tarjeta
183231,2026-03-19,21,1416,3,35.37,Presencial,Tarjeta
169583,2026-01-14,70,1545,6,176.52,Presencial,Tarjeta
16079,2026-07-31,17,1721,4,37.33,Presencial,Tarjeta
186637,2026-07-31,41,1055,6,530.57,Presencial,Efectivo
37315,2025-12-01,103,1758,1,62.74,Presencial,Tarjeta
47674,2026-04-17,11,1727,3,21.76,Delivery,Tarjeta
55779,2026-02-13,55,1737,2,31.00,Presencial,Tarjeta
128853,2025-12-03,107,1706,5,115.42,Presencial,Efectivo
176773,2026-07-19,84,1114,3,58.41,Presencial,Efectivo
16739,2026-04-10,24,1684,2,167.91,Presencial,Tarjeta
54761,2026-06-04,91,1192,6,30.97,Presencial,Tarjeta
55520,2025-09-21,116,1689,5,143.77,Delivery,Tarjeta
4041,2026-01-26,29,1190,2,51.93,Web,Efectivo
70148,2025-10-30,108,1198,4,140.05,Presencial,Tarjeta
124014,2026-01-05,114,1797,6,378.90,Presencial,Efectivo
155252,2026-02-10,117,1707,4,25.97,Presencial,Billetera
44273,2026-01-24,34,1586,2,25.86,Presencial,Tarjeta
158700,2025-09-24,31,1334,5,124.18,Presencial,Efectivo
37750,2025-12-16,38,1378,1,51.34,Web,Efectivo
151966,2025-11-13,20,1592,5,207.20,Presencial,Tarjeta
145737,2026-03-11,67,1036,6,145.97,Presencial,Tarjeta
100399,2026-02-11,1,1239,6,125.75,Presencial,Billetera
43419,2026-02-04,100,1549,5,43.51,Delivery,Efectivo
95247,2026-04-14,34,1031,4,262.97, Delivery ,Efectivo
28698,2026-04-19,31,1421,1,,Presencial,Efectivo
56583,2026-04-20,54,1745,1,11.67,Presencial,Efectivo
382,2026-08-24,120,1279,3,18.19,Presencial,Tarjeta
55647,2025-09-02,72,1675,2,,Presencial,Billetera
127322,2025-09-12,74,1452,1,49.30,Presencial,Efectivo
157656,2025-11-06,27,1288,1,39.10,Presencial,Billetera
52839,2025-10-06,64,1656,6,445.08,PRESENCIAL,Tarjeta
95757,2026-06-26,94,1376,3,34.87,Presencial,Efectivo
53569,2026-07-21,6,1165,6,114.05,Presencial,Efectivo
98161,2025-09-11,4,1090,3,91.61,Presencial,Efectivo
71124,2026-08-19,98,1377,2,120.06,Presencial,Efectivo
45847,2025-09-03,75,1296,4,70.62,Presencial,Efectivo
66155,2025-09-29,20,1644,5,53.37,Presencial,Efectivo
45267,2026-07-27,76,1792,4,120.40,Presencial,Efectivo
17495,2026-08-04,6,1483,3,75.14,Presencial,Tarjeta
54933,2026-03-26,49,1654,3,39.63,Delivery,Tarjeta
17683,2026-05-19,16,1353,1,24.74,Presencial,Efectivo
150459,2026-08-29,29,1226,7,55.29,Delivery,Efectivo
184228,2026-05-15,120,1620,4,151.37,Delivery,Efectivo
34386,2026-07-05,29,1216,3,26.36,Presencial,Tarjeta
158744,2025-09-15,69,1291,6,67.27,Presencial,Tarjeta
102255,2025-09-01,114,1278,1,56.52,Delivery,Tarjeta
157418,2026-02-11,108,1251,6,134.87,Presencial,Tarjeta
190317,2025-11-02,30,1788,5,59.63,Presencial,Efectivo
81210,2025-11-14,5,1438,1,18.29,Presencial,Tarjeta
71155,2026-07-10,39,1158,4,361.69,Presencial,Tarjeta
143767,2026-01-16,17,1217,4,17.03,Presencial,Billetera
57030,2026-05-15,27,1780,5,321.12,Presencial,Efectivo
4726,2026-01-20,75,1629,4,50.05,Presencial,Tarjeta
151577,2026-04-02,108,1325,4,,Presencial,Efectivo
104071,2026-07-31,31,1687,5,202.98,Presencial,Efectivo
72542,2026-08-21,62,1783,2,53.21,Delivery,Tarjeta
181185,2025-09-18,69,1224,1,10.02,Presencial,Tarjeta
159529,2026-02-08,24,1331,2,13.52,Presencial,Efectivo
175040,2025-11-05,35,1200,5,78.99,Presencial,Billetera
149886,2026-01-14,95,1496,4,159.33,Presencial,Tarjeta
38082,2026-02-19,65,1322,5,70.12,Presencial,Efectivo
171978,2025-10-15,81,1135,6,160.83,Presencial,Efectivo
182020,2025-12-07,5,1534,3,24.73,Web,Billetera
25594,2026-08-19,116,1235,3,36.34,Presencial,Billetera
61950,2026-08-26,114,1104,4,42.57, Presencial ,Efectivo
133190,2026-06-29,76,1072,-7,-97.47,Presencial,Efectivo
116612,2026-08-13,51,1066,4,228.49,Delivery,Tarjeta
154625,2026-01-16,44,1272,4,296.12,Delivery,Billetera
109861,2026-01-19,78,1666,3,18.24,Delivery,Efectivo
61941,2026-06-12,94,1520,1,32.92,Delivery,Tarjeta
5317,2026-05-03,66,1171,2,36.10,Presencial,Efectivo
109983,2026-07-17,31,1580,1,17.92,Presencial,Efectivo
34374,2026-03-17,73,1795,5,,Presencial,Efectivo
101981,2025-10-12,28,1146,-1,-3.22,Presencial,Tarjeta
9545,2026-06-17,53,1117,1,15.13,Presencial,Efectivo
36642,2027-03-15,59,1001,5,137.32,Presencial,Billetera
109019,2026-05-20,20,1225,3,18.73,Presencial,Billetera
164162,2025-09-15,30,1562,3,50.06,Presencial,Tarjeta
108978,2026-03-09,73,1775,3,207.16,Delivery,Tarjeta
150416,2026-05-03,80,1062,6,95.44,DELIVERY,Efectivo
67321,2026-02-27,42,1434,6,119.15,Presencial,Efectivo
135036,2025-09-25,116,1252,5,26.34,Presencial,Tarjeta
25368,2026-05-21,21,1122,1,20.74,Delivery,Efectivo
112536,2026-04-10,81,1625,6,343.40,Delivery,Billetera
12463,2026-02-04,16,1199,1,35.78,Presencial,Tarjeta
25096,2026-07-22,46,1703,5,136.62,Presencial,Billetera
2011,2026-04-14,55,1613,5,163.08,Presencial,Efectivo
81830,2025-11-03,91,1456,2,167.60,Presencial,Efectivo
27875,2026-08-23,56,1579,4,21.88,Presencial,Tarjeta
104624,2026-08-17,10,1098,6,126.85,Presencial,Tarjeta
4832,2026-06-24,40,1618,1,14.17,Presencial,Billetera
53723,2026-08-28,50,1548,2,78.89,Presencial,Billetera
21,2025-09-17,111,1026,5,13.70,Delivery,Tarjeta
168283,2026-05-04,100,1718,4,337.86,Presencial,Efectivo
129040,2026-08-09,110,1061,6,177.90,presencial,Efectivo
69568,2026-04-10,83,1719,5,155.44,Presencial,Billetera
145955,2026-02-20,19,1511,6,263.56,Presencial,Tarjeta
116651,2026-01-09,19,1624,2,169.46,Presencial,Billetera
158330,2026-03-06,1,1025,4,39.04,Presencial,Tarjeta
5300,2026-08-01,68,1335,6,383.93,Presencial,Billetera
57495,2026-05-13,25,1636,2,158.41,Web,Tarjeta
41913,2025-10-23,88,1092,3,218.94,Presencial,Billetera
179617,2026-08-23,55,1307,2,131.59,Delivery,Efectivo
115115,2026-08-10,1,1048,6,15.86,Presencial,Tarjeta
144706,2025-09-17,58,1447,4,,Presencial,Tarjeta
145521,2026-03-07,12,1015,-3,-50.83,Delivery,Efectivo
86640,2026-04-13,117,1552,6,74.71,Presencial,Tarjeta
143699,2025-12-19,32,1427,5,171.28,Presencial,Tarjeta
158332,2025-11-14,7,1233,2,14.31,Presencial,Efectivo
188930,2025-12-25,51,1344,6,147.87,Presencial,Efectivo
19929,2026-07-17,10,1104,6,62.66,Presencial,Tarjeta
39703,2025-09-26,21,1123,1,38.64,Presencial,Tarjeta
76790,2026-06-02,28,1133,5,321.49,Presencial,Efectivo
164983,2026-01-30,73,1492,4,34.32,Presencial,Efectivo
60699,2026-05-29,38,1623,6,410.81,Presencial,Tarjeta
12905,2025-09-27,22,1271,5,31.88,Presencial,Efectivo
76455,2025-11-13,44,1219,5,56.62,Presencial,Tarjeta
64429,2026-03-11,36,1076,6,251.62,presencial,Tarjeta
106388,2026-05-18,94,1600,2,70.10, Web ,Tarjeta
179669,2026-04-07,36,1433,1,11.10,Delivery,Billetera
42988,2025-09-15,43,1584,3,197.40,Presencial,Efectivo
183321,2026-01-24,115,1790,2,37.17,Delivery,Tarjeta
173172,2025-10-31,91,1683,3,91.33,Delivery,Tarjeta
177374,2026-08-23,67,1030,2,120.57,Presencial,Tarjeta
181446,2025-10-10,97,1313,4,30.08,Delivery,Billetera
34098,2026-02-02,56,1160,6,73.86,Presencial,Tarjeta
13460,2026-06-19,85,9508,3,48.79,Delivery,Efectivo
116597,2025-12-11,46,1015,6,98.15,Presencial,Efectivo
21859,2025-10-08,22,1008,3,57.62,Presencial,Tarjeta
87684,2026-07-15,56,1227,5,127.37,Presencial,Tarjeta
127518,2026-08-18,79,1692,3,74.89,Presencial,Tarjeta
72603,2026-08-18,44,1689,3,91.99,Presencial,Efectivo
28417,2025-12-19,16,1184,3,40.48,Presencial,Tarjeta
173235,2026-07-24,57,1148,6,49.30,Presencial,Efectivo
69031,2025-10-05,108,1235,2,23.82,Delivery,Efectivo
125943,2026-07-30,10,1774,3,35.81,Presencial,Tarjeta
59446,2025-11-23,24,1531,1,9.63,Delivery,Tarjeta
126363,2025-12-27,5,1292,1,15.34,Presencial,Tarjeta
83668,2025-12-16,43,1182,4,114.17,Presencial,Billetera
2692,2026-03-29,54,1741,6,173.01,Web,Efectivo
28914,2025-10-12,53,1786,2,68.36,Web,Tarjeta
37965,2026-06-18,92,1293,3,62.62,Presencial,Tarjeta
133152,2025-09-02,102,1397,2,31.13,Presencial,Tarjeta
24721,2026-08-30,43,1694,3,59.20,Presencial,Efectivo
159329,2026-04-21,91,1448,3,28.05,Web,Billetera
142189,2026-01-04,110,1302,4,116.72,Presencial,Efectivo
30569,2026-06-21,50,1122,4,90.68,Presencial,Tarjeta
171315,2025-09-13,57,1385,3,89.87,Presencial,Tarjeta
94792,2025-11-17,118,1038,4,306.07,Presencial,Tarjeta
136751,2026-06-02,53,1629,6,74.37,Presencial,Efectivo
59352,2026-03-28,117,1066,2,115.51,Web,Billetera
198481,2026-06-08,9,1714,2,16.19,Presencial,Efectivo
183154,2026-01-19,86,1106,3,78.71,Presencial,Tarjeta
17993,2025-12-12,46,1308,2,32.27,Presencial,Efectivo
3198,2026-01-09,19,1723,2,56.01,Presencial,Billetera
188040,2026-04-25,66,1388,3,119.27,Presencial,Efectivo
116836,2025-10-30,76,1204,1,12.00,Presencial,Tarjeta
117369,2025-11-25,48,1034,6,66.87,Delivery,Tarjeta
183227,2026-07-13,2,1290,3,94.68,Presencial,Efectivo
104530,2025-09-13,75,1479,4,148.29,Presencial,Tarjeta
5549,2026-06-23,69,1107,1,14.34,Delivery,Tarjeta
91066,2025-09-10,42,1701,8,294.23,Presencial,Tarjeta
127106,2025-12-21,87,1441,4,113.25,Presencial,Efectivo
51184,2026-07-09,30,1398,4,123.86,Presencial,Billetera
67742,2026-02-16,66,1680,6,92.37,Presencial,Efectivo
5083,2026-03-12,6,1718,1,79.30,Web,Efectivo
176619,2026-01-08,54,1788,6,77.95,Presencial,Tarjeta
199740,2025-10-23,67,1122,5,106.67,Delivery,Tarjeta
64168,2025-12-08,109,1374,4,55.11,Presencial,Tarjeta
46124,2026-05-13,28,1517,6,475.58,Presencial,Tarjeta
126420,2026-02-24,55,1388,1,43.01,Delivery,Tarjeta
183701,2026-05-05,18,1785,2,29.86,Delivery,Billetera
178799,2026-02-23,92,1686,4,10.89,Delivery,Efectivo
180600,2026-06-12,32,1549,6,53.21,Presencial,Tarjeta
2773,2025-12-11,15,1473,6,211.67,Presencial,Tarjeta
69363,2026-08-12,77,1345,2,17.72,Delivery,Billetera
23328,2026-07-12,65,1059,1,45.50,Presencial,Billetera
150563,2025-10-05,48,1620,6,231.68, Delivery ,Billetera
169038,2025-11-18,55,1759,1,25.96,Web,Tarjeta
95871,2026-02-26,48,1571,5,110.01,Presencial,Efectivo
153810,2025-12-17,48,1482,3,274.10,Presencial,Tarjeta
88484,2025-11-30,74,1473,3,108.93,Delivery,Tarjeta
191635,2025-12-24,2,1236,3,44.92,Presencial,Billetera
3747,2026-01-03,22,1555,2,38.41,Presencial,Efectivo
186110,2026-01-16,44,1785,1,13.94,Presencial,Billetera
54508,2026-04-14,75,1005,6,79.36,Delivery,Billetera
94549,2026-04-25,18,1036,2,48.14,Web,Tarjeta
49024,2026-07-25,3,1751,6,223.34,Presencial,Tarjeta
7600,2026-04-05,64,1143,3,32.38,Web,Efectivo
173107,2025-09-12,92,1146,6,19.54,Presencial,Tarjeta
122746,2025-09-07,81,1372,2,31.98,Presencial,Billetera
12696,2025-10-31,55,1179,4,102.07,Presencial,Efectivo
195914,2026-04-26,82,1108,2,41.99,Presencial,Efectivo
88573,2026-02-21,95,1049,4,29.44,Presencial,Tarjeta
84077,2026-02-26,27,1237,3,92.74,Presencial,Tarjeta
19622,2026-01-23,39,1168,5,189.32,Presencial,Tarjeta
180594,2026-07-11,73,1181,4,154.17,Presencial,Tarjeta
75739,2026-04-13,31,1529,1,74.25,Presencial,Efectivo
128481,2026-02-05,112,1425,1,10.35,Presencial,Tarjeta
140590,2026-04-22,93,1196,5,34.34,Presencial,Efectivo
74341,2025-09-15,80,1339,6,177.28,Presencial,Efectivo
78374,2026-04-04,94,1718,5,417.15,Delivery,Billetera
53159,2026-07-24,111,1168,7,249.15,Presencial,Tarjeta
55686,2026-04-01,80,1784,4,20.59,Presencial,Billetera
181114,2026-01-10,54,1221,3,14.70,Presencial,Tarjeta
1424,2026-07-18,102,1161,5,106.49,Presencial,Efectivo
77996,2026-05-27,102,1457,4,36.36,Presencial,Efectivo
119987,2025-11-14,112,1077,5,181.97,Presencial,Efectivo
186564,2025-12-23,82,1493,3,106.56,Delivery,Efectivo
180716,2026-05-28,100,1263,3,172.90,Presencial,Billetera
172215,2025-10-17,18,1764,5,12.52,Web,Efectivo
187122,2026-02-06,59,1184,6,85.60,Presencial,Billetera
93261,2026-02-21,44,1425,3,31.11,Delivery,Efectivo
199717,2025-10-26,118,1393,2,123.48,Presencial,Tarjeta
19756,2025-12-11,120,1303,6,95.26,Presencial,Tarjeta
4086,2026-05-05,30,1732,6,241.35,Presencial,Tarjeta
20310,2025-10-16,11,1010,6,104.47,Presencial,Tarjeta
12685,2026-07-17,102,1439,2,32.77,Presencial,Billetera
81430,2026-03-19,110,1522,5,374.35,Presencial,Efectivo
13560,2025-11-30,88,1535,3,89.97,Delivery,Tarjeta
101002,2025-10-07,110,1500,4,64.48,Delivery,Tarjeta
127457,2026-07-20,47,1453,3,121.55,Delivery,Efectivo
87753,2026-06-06,102,1583,6,75.52,Presencial,Efectivo
12263,2026-02-11,85,1314,-6,-160.10,Presencial,Billetera
38737,2026-08-19,53,1332,1,17.42,Delivery,Efectivo
186631,2026-08-04,63,1563,1,7.23,Presencial,Billetera
39533,2026-02-23,116,1697,5,412.48,Presencial,Tarjeta
107917,2025-12-19,11,1398,4,122.95,Presencial,Tarjeta
168640,2025-12-19,54,1171,6,109.14,PRESENCIAL,Tarjeta
38778,2026-04-25,40,1256,1,12.13,Presencial,Billetera
157698,2026-01-25,99,1277,4,30.13,Presencial,Billetera
140725,2025-09-16,80,1599,1,13.10,Presencial,Billetera
76301,2026-06-12,118,1296,5,83.57,Presencial,Efectivo
139466,2025-11-27,65,1023,6,135.71,Presencial,Efectivo
59504,2026-01-25,69,1342,1,21.77,Presencial,Tarjeta
171387,2026-07-12,72,1029,2,27.75,Presencial,Efectivo
80050,2025-10-25,24,1270,2,22.62,Presencial,Tarjeta
160154,2026-04-25,64,1350,3,99.37,Presencial,Billetera
183771,2025-09-04,49,1204,3,35.36,Delivery,Tarjeta
85072,2025-11-25,26,1134,4,232.02,Presencial,Tarjeta
12781,2026-02-07,76,1692,4,97.48,Presencial,Tarjeta
155109,2026-04-12,49,1069,6,117.94,Presencial,Billetera
10185,2026-04-12,109,1174,4,90.88,Presencial,Tarjeta
48420,2025-11-23,42,1037,4,69.28,Presencial,Tarjeta
23730,2026-01-01,89,1669,4,110.35,Presencial,Efectivo
142270,2025-10-10,79,1172,3,50.86,Presencial,Tarjeta
49561,2026-01-30,28,1387,3,129.77,Delivery,Efectivo
63763,2025-11-01,57,1148,5,39.60,Presencial,Efectivo
175939,2026-01-08,66,9521,6,167.00,Presencial,Tarjeta
76536,2025-10-13,20,1723,2,51.09,Presencial,Efectivo
82412,2026-05-13,79,1399,4,33.92,Presencial,Efectivo
76910,2026-03-21,115,1046,1,6.53,Presencial,Billetera
106104,2026-04-18,1,1561,1,36.50,Presencial,Tarjeta
112320,2026-04-26,12,1490,2,24.28,Presencial,Efectivo
118128,2025-09-22,24,1091,2,60.60,Web,Billetera
73225,2026-02-03,2,1297,5,155.16,Presencial,Tarjeta
196805,2026-03-05,40,1119,6,71.88,PRESENCIAL,Tarjeta
14530,2026-02-15,21,1793,4,56.61,Delivery,Efectivo
81983,2026-08-23,2,1474,1,41.15,Presencial,Tarjeta
124420,2025-10-14,3,1659,6,82.96,Presencial,Tarjeta
141297,2025-12-09,21,1689,6,180.24,Presencial,Tarjeta
108297,2026-07-08,58,1361,6,20.58,Presencial,Efectivo
160206,2025-11-28,33,1427,5,163.41,Presencial,Tarjeta
98241,2026-06-27,99,1429,1,60.75,Presencial,Efectivo
197354,2026-04-28,9,1321,4,24.94,Presencial,Tarjeta
64038,2026-07-16,43,1018,3,220.95,Delivery,Efectivo
170769,2026-01-05,91,1227,2,51.88,Delivery,Tarjeta
83451,2026-01-06,49,1610,5,73.92,Delivery,Efectivo
83785,2025-10-28,76,1678,4,82.52,Presencial,Tarjeta
15087,2026-05-01,82,1497,4,37.69,Presencial,Tarjeta
174637,2026-01-30,111,1237,4,125.89,Presencial,Efectivo
21524,2025-10-16,6,1229,2,51.82,Presencial,Billetera
162752,2026-05-10,4,1543,-3,,Delivery,Efectivo
37244,2026-08-23,108,1685,4,104.16,Presencial,Billetera
155874,2026-07-24,43,1133,1,62.20,Presencial,Tarjeta
54745,2025-09-17,53,1476,3,45.10,Web,Tarjeta
168579,2025-09-21,54,1326,5,62.51,Presencial,Tarjeta
154032,2026-08-07,25,1784,3,15.62,Presencial,Efectivo
103526,2026-02-27,110,1232,2,51.30,Delivery,Tarjeta
173497,2026-05-28,34,1588,6,29.81,Web,Efectivo
138756,2025-09-27,116,1189,9,288.01,Presencial,Efectivo
49646,2025-11-09,39,1603,3,55.68,Delivery,Efectivo
53198,2025-12-26,56,1193,6,137.92,Presencial,Billetera
143031,2026-06-21,36,1545,5,147.30,Presencial,Tarjeta
35041,2026-07-07,70,1408,4,109.56,Presencial,Tarjeta
143293,2026-01-03,3,1377,1,58.48,Presencial,Efectivo
163239,2025-10-09,45,1599,6,83.49,Presencial,Billetera
35269,2026-02-23,46,1229,4,97.20,Presencial,Tarjeta
140066,2026-02-04,52,1433,1,11.71,Delivery,Tarjeta
109391,2025-11-25,114,1330,6,266.57,Presencial,Efectivo
188946,2026-08-12,25,1759,7,172.27,Delivery,Tarjeta
189266,2025-10-17,93,1315,2,95.09,Delivery,Tarjeta
73691,2026-02-21,18,1521,3,22.48,Presencial,Tarjeta
198953,2025-09-28,105,1639,6,604.79,Presencial,Billetera
145132,2025-09-17,65,1548,5,195.95,Delivery,Billetera
71484,2026-07-07,74,1519,5,404.18,Delivery,Tarjeta
109631,2026-05-19,36,1113,2,104.02,Presencial,Tarjeta
197588,2026-03-06,106,1678,3,65.08, Presencial ,Efectivo
60600,2026-06-19,52,1692,6,147.84,Presencial,Billetera
81364,2026-08-23,85,1177,1,27.91,Presencial,Tarjeta
