usuario_id,fecha,variante,dispositivo,gasto_previo_30d,convirtio,monto_compra
U131019,2026-08-09,B,Desktop,175.57,0,
U131020,2026-08-06,A,Android,561.59,0,
U131021,2026-08-12,B,Android,18.01,0,
U131022,2026-08-12,A,Android,155.48,0,
U131023,2026-08-12,B,Desktop,117.39,0,
U131024,2026-08-15,B,Desktop,112.08,0,
U131025,2026-08-12,B,iOS,222.83,1,296.33
U131026,2026-08-12,B,iOS,108.66,0,
U131027,2026-08-10,B,iOS,18.63,0,
U131028,2026-08-21,B,Android,53.17,0,
U131029,2026-08-14,A,Desktop,277.95,0,
U131030,2026-08-20,A,Desktop,105.03,0,
U131031,2026-08-11,A,iOS,79.33,1,107.81
U131032,2026-08-03,B,Android,183.26,0,
U131033,2026-08-18,A,Android,50.62,0,
U131034,2026-08-06,B,Android,39.32,0,
U131035,2026-08-16,B,Android,161.49,0,
U131036,2026-08-15,A,Android,82.85,0,
U131037,2026-08-17,A,iOS,129.66,0,
U131038,2026-08-23,A,Desktop,61.8,0,
U131039,2026-08-17,A,Desktop,440.11,0,
U131040,2026-08-05,B,Android,67.93,0,
U131041,2026-08-20,A,Desktop,68.7,1,166.98
U131042,2026-08-22,B,iOS,93.8,0,
U131043,2026-08-05,A,Desktop,82.86,1,113.59
U131044,2026-08-22,A,Android,104.41,1,201.04
U131045,2026-08-06,B,Desktop,62.46,0,
U131046,2026-08-10,A,Desktop,213.14,0,
U131047,2026-08-15,B,Android,180.91,0,
U131048,2026-08-13,A,Desktop,80.42,0,
U131049,2026-08-10,B,Desktop,59.99,0,
U131050,2026-08-14,B,Android,85.03,0,
U131051,2026-08-21,A,Android,69.77,0,
U131052,2026-08-16,B,Desktop,83.8,0,
U131053,2026-08-06,B,Android,71.31,0,
U131054,2026-08-13,A,Android,20.84,0,
U131055,2026-08-07,B,Android,244.4,0,
U131056,2026-08-15,A,Desktop,42.37,0,
U131057,2026-08-09,B,Android,209.45,0,
U131058,2026-08-09,A,Android,144.43,0,
U131059,2026-08-11,A,Android,130.46,0,
U131060,2026-08-06,B,Android,158.15,0,
U131061,2026-08-09,A,iOS,58.89,0,
U131062,2026-08-05,A,Android,247.01,1,162.43
U131063,2026-08-23,B,iOS,163.27,0,
U131064,2026-08-05,B,iOS,147.34,0,
U131065,2026-08-04,B,Desktop,43.42,0,
U131066,2026-08-13,B,Desktop,34.48,0,
U131067,2026-08-17,A,iOS,73.49,1,140.4
U131068,2026-08-23,A,iOS,212.43,0,
U131069,2026-08-08,B,Desktop,253.82,0,
U131070,2026-08-13,B,Desktop,123.5,0,
U131071,2026-08-19,A,Android,226.37,0,
U131072,2026-08-06,B,Android,75.63,0,
U131073,2026-08-08,A,Android,81.97,0,
U131074,2026-08-11,B,Android,82.36,0,
U131075,2026-08-07,A,Desktop,94.1,0,
U131076,2026-08-19,B,Android,261.84,0,
U131077,2026-08-13,A,Android,232.39,0,
U131078,2026-08-23,B,Android,94.75,0,
U131079,2026-08-21,A,iOS,49.65,0,
U131080,2026-08-07,A,Desktop,251.19,0,
U131081,2026-08-12,A,Android,66.5,0,
U131082,2026-08-12,B,Android,333.93,0,
U131083,2026-08-18,B,iOS,145.64,0,
U131084,2026-08-20,B,Android,76.95,0,
U131085,2026-08-13,B,Android,55.19,0,
U131086,2026-08-21,B,iOS,135.65,0,
U131087,2026-08-03,A,Desktop,118.38,0,
U131088,2026-08-20,B,Desktop,109.38,0,
U131089,2026-08-20,B,Desktop,174.27,0,
U131090,2026-08-18,B,Desktop,249.26,0,
U131091,2026-08-13,B,Desktop,115.76,0,
U131092,2026-08-15,A,Android,133.87,0,
U131093,2026-08-14,B,Android,97.21,0,
U131094,2026-08-07,B,Desktop,24.19,0,
U131095,2026-08-20,A,Desktop,33.03,0,
U131096,2026-08-10,A,iOS,126.21,0,
U131097,2026-08-07,B,iOS,79.34,0,
U131098,2026-08-13,A,Desktop,195.27,0,
U131099,2026-08-06,A,Desktop,318.8,0,
U131100,2026-08-12,A,Android,60.27,0,
U131101,2026-08-06,A,iOS,63.92,0,
U131102,2026-08-11,B,Android,77.55,0,
U131103,2026-08-16,B,Android,14.87,0,
U131104,2026-08-04,B,Desktop,43.14,0,
U131105,2026-08-08,A,Android,81.71,0,
U131106,2026-08-17,B,Desktop,55.16,0,
U131107,2026-08-12,A,Android,49.37,0,
U131108,2026-08-23,B,Desktop,87.17,0,
U131109,2026-08-09,B,Android,129.27,0,
U131110,2026-08-06,B,iOS,56.28,0,
U131111,2026-08-16,A,Android,148.69,0,
U131112,2026-08-09,B,iOS,46.13,0,
U131113,2026-08-20,B,Android,479.66,0,
U131114,2026-08-13,B,Android,61.42,0,
U131115,2026-08-10,B,iOS,145.29,0,
U131116,2026-08-06,B,Android,270.66,0,
U131117,2026-08-22,B,iOS,57.03,0,
U131118,2026-08-15,B,iOS,47.95,0,
U131119,2026-08-12,A,Desktop,189.2,0,
U131120,2026-08-14,B,iOS,37.34,0,
U131121,2026-08-10,B,Android,232.28,0,
U131122,2026-08-22,B,Desktop,54.41,0,
U131123,2026-08-22,A,Android,219.92,0,
U131124,2026-08-04,A,Android,82.18,0,
U131125,2026-08-05,A,iOS,49.65,0,
U131126,2026-08-18,B,Android,55.82,0,
U131127,2026-08-17,A,Android,139.81,0,
U131128,2026-08-08,B,Desktop,55.97,0,
U131129,2026-08-22,B,Android,209.83,0,
U131130,2026-08-03,A,Desktop,147.06,0,
U131131,2026-08-03,B,iOS,151.88,0,
U131132,2026-08-17,A,Android,168.04,1,120.75
U131133,2026-08-13,B,Desktop,70.92,0,
U131134,2026-08-21,B,Android,188.31,1,119.31
U131135,2026-08-21,A,Android,52.82,1,212.56
U131136,2026-08-11,B,Android,196.61,0,
U131137,2026-08-04,B,Android,59.83,0,
U131138,2026-08-22,B,Desktop,56.02,0,
U131139,2026-08-03,A,Android,141.21,0,
U131140,2026-08-23,B,Android,70.91,0,
U131141,2026-08-18,A,iOS,48.5,0,
U131142,2026-08-08,B,Android,104.45,0,
U131143,2026-08-22,B,Desktop,80.52,0,
U131144,2026-08-23,A,Android,88.81,0,
U131145,2026-08-20,A,Android,151.91,0,
U131146,2026-08-23,B,Desktop,404.95,1,218.39
U131147,2026-08-13,A,Desktop,81.48,0,
U131148,2026-08-22,A,Desktop,100.69,0,
U131149,2026-08-13,A,Android,118.73,0,
U131150,2026-08-07,B,Android,33.65,0,
U131151,2026-08-09,A,Android,144.68,0,
U131152,2026-08-11,B,Desktop,69.24,0,
U131153,2026-08-18,A,iOS,60.31,0,
U131154,2026-08-09,B,Android,103.34,0,
U131155,2026-08-09,B,iOS,135.88,0,
U131156,2026-08-12,B,Desktop,98.58,1,94.75
U131157,2026-08-10,A,Desktop,60.61,0,
U131158,2026-08-10,A,Android,23.05,0,
U131159,2026-08-16,B,iOS,126.55,0,
U131160,2026-08-19,B,Android,46.55,0,
U131161,2026-08-17,B,Android,42.96,0,
U131162,2026-08-19,B,iOS,109.1,0,
U131163,2026-08-07,A,Android,84.46,1,183.3
U131164,2026-08-16,A,Desktop,57.01,0,
U131165,2026-08-16,B,iOS,230.01,0,
U131166,2026-08-05,A,Android,262.54,0,
U131167,2026-08-16,A,iOS,59.81,0,
U131168,2026-08-15,A,iOS,408.55,0,
U131169,2026-08-12,B,Desktop,694.76,0,
U131170,2026-08-19,A,Desktop,72.86,0,
U131171,2026-08-07,A,iOS,104.49,0,
U131172,2026-08-19,A,Android,43.14,0,
U131173,2026-08-15,A,Android,179.53,0,
U131174,2026-08-17,A,Android,40.67,0,
U131175,2026-08-14,B,Android,151.11,0,
U131176,2026-08-08,A,Android,123.05,0,
U131177,2026-08-18,B,Android,138.68,0,
U131178,2026-08-11,B,Android,66.47,0,
U131179,2026-08-03,A,Desktop,85.84,0,
U131180,2026-08-10,B,iOS,144.62,1,135.31
U131181,2026-08-06,A,Android,109.08,0,
U131182,2026-08-10,A,Android,146.05,0,
U131183,2026-08-13,B,Desktop,198.07,0,
U131184,2026-08-19,B,Android,115.29,0,
U131185,2026-08-16,B,Android,172.12,0,
U131186,2026-08-08,A,Desktop,106.72,1,156.46
U131187,2026-08-06,A,Desktop,144.76,0,
U131188,2026-08-05,B,Android,60.8,0,
U131189,2026-08-06,B,Desktop,127.77,0,
U131190,2026-08-04,B,Android,137.44,0,
U131191,2026-08-22,A,Desktop,51.59,0,
U131192,2026-08-07,A,Desktop,51.17,0,
U131193,2026-08-22,A,Android,136.89,0,
U131194,2026-08-20,B,iOS,119.12,0,
U131195,2026-08-20,B,Desktop,247.92,0,
U131196,2026-08-10,B,Android,196.72,0,
U131197,2026-08-08,A,Android,41.29,1,241.73
U131198,2026-08-04,B,Desktop,68.85,0,
U131199,2026-08-15,B,Desktop,71.96,1,116.23
U131200,2026-08-12,A,Android,47.93,0,
U131201,2026-08-20,A,Desktop,68.31,0,
U131202,2026-08-23,A,Android,68.01,0,
U131203,2026-08-18,B,Android,80.36,0,
U131204,2026-08-10,A,Desktop,153.69,0,
U131205,2026-08-17,B,Desktop,79.81,0,
U131206,2026-08-10,B,Android,68.51,0,
U131207,2026-08-10,A,Android,86.76,0,
U131208,2026-08-10,B,iOS,157.57,1,147.39
U131209,2026-08-10,A,iOS,32.91,0,
U131210,2026-08-08,B,iOS,98.42,0,
U131211,2026-08-18,A,Android,88.3,0,
U131212,2026-08-18,B,Desktop,110.96,0,
U131213,2026-08-21,A,Android,218.87,0,
U131214,2026-08-13,A,Android,21.8,0,
U131215,2026-08-10,B,Desktop,14.93,0,
U131216,2026-08-20,B,Android,57.07,0,
U131217,2026-08-03,A,Desktop,48.49,1,115.71
U131218,2026-08-13,B,Android,72.95,1,183.58
U131219,2026-08-11,A,Android,9.93,0,
U131220,2026-08-08,B,Android,35.96,0,
U131221,2026-08-23,A,Android,186.13,0,
U131222,2026-08-20,B,Desktop,175.31,0,
U131223,2026-08-12,A,Android,57.76,1,59.66
U131224,2026-08-03,B,iOS,230.89,0,
U131225,2026-08-20,B,Android,47.81,0,
U131226,2026-08-19,B,Android,64.93,0,
U131227,2026-08-09,B,Desktop,98.14,0,
U131228,2026-08-18,B,Desktop,61.38,0,
U131229,2026-08-19,A,Android,85.66,0,
U131230,2026-08-03,B,iOS,113.78,1,77.61
U131231,2026-08-20,A,iOS,80.58,0,
U131232,2026-08-06,B,Desktop,38.42,0,
U131233,2026-08-14,A,Android,108.36,0,
U131234,2026-08-10,B,Android,161.43,0,
U131235,2026-08-08,B,Android,98.08,0,
U131236,2026-08-23,A,Android,212.6,0,
U131237,2026-08-10,B,Android,161.77,0,
U131238,2026-08-10,A,Android,86.97,0,
U131239,2026-08-22,A,Android,55.32,0,
U131240,2026-08-21,A,Android,49.78,0,
U131241,2026-08-08,A,Desktop,40.02,0,
U131242,2026-08-07,B,Desktop,71.14,0,
U131243,2026-08-03,B,Android,115.0,0,
U131244,2026-08-08,B,Android,55.64,0,
U131245,2026-08-16,B,Desktop,110.4,0,
U131246,2026-08-05,B,Android,196.47,0,
U131247,2026-08-09,B,iOS,76.28,0,
U131248,2026-08-16,A,iOS,60.29,0,
U131249,2026-08-11,B,Desktop,76.92,0,
U131250,2026-08-17,B,Android,80.76,0,
U131251,2026-08-19,A,Android,217.16,0,
U131252,2026-08-11,B,Android,222.65,0,
U131253,2026-08-04,B,Desktop,106.69,0,
U131254,2026-08-03,A,Android,220.4,0,
U131255,2026-08-05,A,Android,144.63,0,
U131256,2026-08-13,B,Android,630.44,0,
U131257,2026-08-12,A,iOS,179.68,0,
U131258,2026-08-12,B,Android,122.87,1,183.82
U131259,2026-08-07,B,iOS,50.6,0,
U131260,2026-08-13,A,Android,280.69,0,
U131261,2026-08-14,B,Android,148.29,0,
U131262,2026-08-12,A,Android,65.66,0,
U131263,2026-08-10,A,iOS,73.51,0,
U131264,2026-08-15,B,iOS,72.04,0,
U131265,2026-08-14,B,Desktop,167.5,0,
U131266,2026-08-05,B,Desktop,109.55,1,322.5
U131267,2026-08-08,B,Android,289.05,0,
U131268,2026-08-10,B,Android,61.78,0,
U131269,2026-08-10,B,iOS,38.15,0,
U131270,2026-08-22,A,Android,60.76,0,
U131271,2026-08-20,A,iOS,54.32,0,
U131272,2026-08-21,B,Desktop,79.67,0,
U131273,2026-08-20,A,Desktop,80.77,1,240.96
U131274,2026-08-23,A,iOS,52.06,0,
U131275,2026-08-04,B,Desktop,117.31,0,
U131276,2026-08-16,A,Android,128.28,1,242.92
U131277,2026-08-16,A,Desktop,38.22,0,
U131278,2026-08-20,A,Android,78.31,0,
U131279,2026-08-08,B,Android,374.89,0,
U131280,2026-08-12,B,Android,116.32,0,
U131281,2026-08-12,B,Desktop,221.13,0,
U131282,2026-08-20,A,Desktop,80.78,0,
U131283,2026-08-06,B,Android,55.34,0,
U131284,2026-08-21,A,Android,248.34,0,
U131285,2026-08-09,A,Android,214.02,0,
U131286,2026-08-14,B,Android,15.04,0,
U131287,2026-08-07,A,Desktop,354.11,0,
U131288,2026-08-19,B,iOS,110.0,0,
U131289,2026-08-16,A,Android,250.81,0,
U131290,2026-08-06,B,iOS,40.1,0,
U131291,2026-08-20,A,iOS,30.75,0,
U131292,2026-08-19,A,Android,170.4,0,
U131293,2026-08-03,A,iOS,133.14,0,
U131294,2026-08-19,A,iOS,24.99,0,
U131295,2026-08-18,B,Desktop,214.81,0,
U131296,2026-08-03,A,Android,34.67,0,
U131297,2026-08-04,B,Android,94.11,0,
U131298,2026-08-09,A,Android,51.53,0,
U131299,2026-08-13,A,Android,91.17,0,
U131300,2026-08-08,B,Desktop,67.58,0,
U131301,2026-08-05,A,Desktop,78.84,0,
U131302,2026-08-18,A,Android,182.38,0,
U131303,2026-08-13,B,iOS,138.6,0,
U131304,2026-08-07,B,Desktop,211.05,0,
U131305,2026-08-18,A,Android,268.8,0,
U131306,2026-08-06,B,Android,246.8,0,
U131307,2026-08-16,B,Desktop,53.49,1,96.28
U131308,2026-08-15,A,Android,116.71,0,
U131309,2026-08-19,A,Android,83.05,0,
U131310,2026-08-07,B,Android,90.75,0,
U131311,2026-08-17,A,Desktop,155.34,1,100.11
U131312,2026-08-12,B,Android,111.73,0,
U131313,2026-08-04,A,Desktop,40.78,0,
U131314,2026-08-04,B,Android,194.45,0,
U131315,2026-08-08,A,Desktop,43.53,1,86.21
U131316,2026-08-10,A,Desktop,123.19,0,
U131317,2026-08-07,A,Android,198.8,0,
U131318,2026-08-07,B,Desktop,79.16,0,
U131319,2026-08-21,B,iOS,326.98,0,
U131320,2026-08-11,A,Android,150.9,0,
U131321,2026-08-11,A,Android,55.16,0,
U131322,2026-08-06,B,iOS,120.75,0,
U131323,2026-08-20,B,Android,24.58,0,
U131324,2026-08-10,B,Android,326.98,0,
U131325,2026-08-22,B,Desktop,147.99,0,
U131326,2026-08-07,A,Desktop,133.86,0,
U131327,2026-08-18,A,Android,27.04,0,
U131328,2026-08-03,A,Android,104.1,1,104.57
U131329,2026-08-23,B,Android,81.91,0,
U131330,2026-08-23,B,Android,189.39,1,436.83
U131331,2026-08-23,B,Desktop,73.07,1,160.74
U131332,2026-08-06,A,iOS,21.01,0,
U131333,2026-08-13,B,Desktop,37.39,0,
U131334,2026-08-05,A,Desktop,115.14,1,43.32
U131335,2026-08-07,A,Android,227.54,0,
U131336,2026-08-07,A,Desktop,97.0,1,89.36
U131337,2026-08-20,A,Desktop,57.61,1,136.09
U131338,2026-08-07,A,Android,66.3,0,
U131339,2026-08-17,A,iOS,170.04,0,
U131340,2026-08-14,B,Desktop,113.67,0,
U131341,2026-08-17,A,iOS,54.7,1,142.74
U131342,2026-08-05,A,Desktop,78.35,0,
U131343,2026-08-04,A,Desktop,203.21,0,
U131344,2026-08-13,B,Desktop,92.57,0,
U131345,2026-08-18,A,Android,112.34,0,
U131346,2026-08-03,B,Desktop,47.39,0,
U131347,2026-08-09,B,Desktop,88.25,0,
U131348,2026-08-13,B,Desktop,28.31,0,
U131349,2026-08-12,B,Android,186.23,0,
U131350,2026-08-05,B,Android,223.57,1,89.32
U131351,2026-08-11,A,Android,51.32,0,
U131352,2026-08-13,B,Android,126.52,0,
U131353,2026-08-13,A,Desktop,92.73,0,
U131354,2026-08-14,A,Android,203.26,0,
U131355,2026-08-11,B,Android,114.0,1,109.98
U131356,2026-08-17,A,Android,76.11,0,
U131357,2026-08-23,A,Desktop,87.01,1,130.52
U131358,2026-08-16,B,iOS,99.2,0,
U131359,2026-08-20,A,Android,28.38,0,
U131360,2026-08-16,A,Android,61.08,0,
U131361,2026-08-07,B,Desktop,152.53,0,
U131362,2026-08-12,B,Android,38.4,0,
U131363,2026-08-03,A,Android,33.32,0,
U131364,2026-08-07,A,Android,29.04,0,
U131365,2026-08-19,A,Android,93.09,0,
U131366,2026-08-23,B,Desktop,79.41,0,
U131367,2026-08-13,B,Desktop,125.58,0,
U131368,2026-08-17,B,Android,72.34,0,
U131369,2026-08-17,A,Android,74.11,0,
U131370,2026-08-12,A,Android,221.81,0,
U131371,2026-08-14,A,Android,57.21,0,
U131372,2026-08-09,A,Desktop,38.13,0,
U131373,2026-08-12,B,Android,279.14,0,
U131374,2026-08-08,A,Android,32.75,0,
U131375,2026-08-03,A,Android,100.31,0,
U131376,2026-08-08,A,Android,124.94,0,
U131377,2026-08-04,B,Desktop,128.57,1,153.24
U131378,2026-08-06,B,Android,129.8,0,
U131379,2026-08-16,A,Android,225.29,0,
U131380,2026-08-06,B,Desktop,43.29,0,
U131381,2026-08-08,B,Desktop,31.39,0,
U131382,2026-08-19,A,Android,117.27,0,
U131383,2026-08-08,A,iOS,45.43,0,
U131384,2026-08-04,A,Android,158.74,0,
U131385,2026-08-03,B,Desktop,485.7,0,
U131386,2026-08-18,A,Desktop,101.56,0,
U131387,2026-08-18,B,Android,52.93,0,
U131388,2026-08-06,B,Android,27.87,0,
U131389,2026-08-16,B,Desktop,45.87,0,
U131390,2026-08-06,B,iOS,115.46,0,
U131391,2026-08-11,A,Desktop,148.33,0,
U131392,2026-08-15,A,Android,273.62,0,
U131393,2026-08-16,A,Android,147.05,0,
U131394,2026-08-15,A,Android,188.21,1,159.14
U131395,2026-08-12,A,Android,80.8,1,198.71
U131396,2026-08-12,A,Desktop,72.51,0,
U131397,2026-08-05,A,Android,82.33,0,
U131398,2026-08-12,A,Android,89.76,0,
U131399,2026-08-04,A,Android,177.3,0,
U131400,2026-08-13,A,iOS,102.97,0,
U131401,2026-08-06,B,Desktop,102.87,0,
U131402,2026-08-15,B,Desktop,131.54,0,
U131403,2026-08-20,B,Android,51.2,0,
U131404,2026-08-05,A,Android,94.29,0,
U131405,2026-08-08,A,Android,55.56,0,
U131406,2026-08-18,A,Desktop,597.71,0,
U131407,2026-08-23,A,Desktop,119.07,0,
U131408,2026-08-13,A,Android,366.05,0,
U131409,2026-08-16,A,iOS,189.45,0,
U131410,2026-08-18,A,Desktop,216.91,0,
U131411,2026-08-10,A,Desktop,210.08,0,
U131412,2026-08-18,A,Android,543.98,0,
U131413,2026-08-03,A,iOS,222.99,0,
U131414,2026-08-16,A,Desktop,72.37,0,
U131415,2026-08-16,B,Android,94.14,0,
U131416,2026-08-12,A,Desktop,115.41,1,87.92
U131417,2026-08-07,A,Android,57.57,0,
U131418,2026-08-12,B,Android,46.52,0,
U131419,2026-08-05,B,iOS,58.35,1,109.15
U131420,2026-08-13,A,Desktop,103.67,0,
U131421,2026-08-07,A,Android,77.53,0,
U131422,2026-08-18,A,Desktop,113.28,0,
U131423,2026-08-12,A,Desktop,107.62,0,
U131424,2026-08-09,B,Android,126.28,0,
U131425,2026-08-09,B,Android,28.74,0,
U131426,2026-08-12,B,Android,120.73,0,
U131427,2026-08-22,A,Android,173.51,0,
U131428,2026-08-18,A,Android,510.85,1,206.14
U131429,2026-08-13,B,iOS,33.92,0,
U131430,2026-08-18,B,iOS,36.28,0,
U131431,2026-08-05,A,Desktop,83.08,0,
U131432,2026-08-03,A,iOS,262.64,0,
U131433,2026-08-21,B,iOS,78.23,0,
U131434,2026-08-05,B,Android,253.91,0,
U131435,2026-08-05,A,Desktop,245.97,1,145.45
U131436,2026-08-03,B,Android,231.98,1,102.56
U131437,2026-08-09,A,Desktop,99.53,0,
U131438,2026-08-09,A,Desktop,86.37,0,
U131439,2026-08-12,B,iOS,147.45,0,
U131440,2026-08-13,A,Desktop,99.01,0,
U131441,2026-08-11,B,Desktop,112.08,0,
U131442,2026-08-19,A,Android,52.93,0,
U131443,2026-08-09,B,Android,87.16,0,
U131444,2026-08-12,B,Android,75.11,0,
U131445,2026-08-08,B,Android,66.75,0,
U131446,2026-08-19,A,Desktop,88.61,0,
U131447,2026-08-07,B,Android,13.94,1,171.13
U131448,2026-08-22,A,Android,33.56,0,
U131449,2026-08-16,B,Android,49.83,0,
U131450,2026-08-12,B,Android,75.58,1,62.98
U131451,2026-08-12,A,Desktop,72.11,0,
U131452,2026-08-05,A,Desktop,242.75,0,
U131453,2026-08-06,B,iOS,92.66,0,
U131454,2026-08-11,B,Android,49.38,0,
U131455,2026-08-10,A,Desktop,46.26,0,
U131456,2026-08-16,B,iOS,101.87,1,128.16
U131457,2026-08-23,B,Desktop,137.27,0,
U131458,2026-08-07,B,Desktop,332.36,0,
U131459,2026-08-06,B,Android,368.73,0,
U131460,2026-08-13,B,iOS,196.75,0,
U131461,2026-08-15,B,Desktop,104.43,0,
U131462,2026-08-16,B,Android,144.78,0,
U131463,2026-08-18,A,Android,74.59,0,
U131464,2026-08-14,B,iOS,90.24,0,
U131465,2026-08-05,B,Android,148.13,0,
U131466,2026-08-13,A,iOS,19.53,0,
U131467,2026-08-13,B,iOS,13.98,0,
U131468,2026-08-07,A,Desktop,41.95,0,
U131469,2026-08-11,B,Android,127.54,0,
U131470,2026-08-21,A,Android,31.75,0,
U131471,2026-08-07,A,iOS,148.28,0,
U131472,2026-08-11,B,Android,57.07,0,
U131473,2026-08-13,A,Desktop,84.79,0,
U131474,2026-08-16,A,Android,48.93,0,
U131475,2026-08-09,B,Desktop,89.98,1,188.48
U131476,2026-08-14,B,iOS,164.41,0,
U131477,2026-08-12,A,iOS,91.86,0,
U131478,2026-08-17,B,Android,107.54,0,
U131479,2026-08-18,A,Desktop,42.23,0,
U131480,2026-08-16,B,Desktop,156.48,1,172.96
U131481,2026-08-06,A,Android,155.21,0,
U131482,2026-08-08,B,Android,69.05,1,105.47
U131483,2026-08-08,B,Desktop,166.02,0,
U131484,2026-08-06,B,Android,50.68,0,
U131485,2026-08-12,A,Desktop,129.48,0,
U131486,2026-08-18,B,Android,55.09,0,
U131487,2026-08-17,A,iOS,118.08,0,
U131488,2026-08-03,B,Desktop,74.44,0,
U131489,2026-08-09,B,iOS,65.56,0,
U131490,2026-08-23,A,Desktop,35.39,0,
U131491,2026-08-23,B,Android,95.38,0,
U131492,2026-08-13,B,Android,206.17,0,
U131493,2026-08-13,B,Android,122.22,0,
U131494,2026-08-08,A,Android,149.6,0,
U131495,2026-08-04,A,Android,92.73,0,
U131496,2026-08-16,B,Desktop,54.62,0,
U131497,2026-08-18,A,Android,64.62,0,
U131498,2026-08-13,B,Desktop,782.23,0,
U131499,2026-08-08,A,Desktop,219.86,0,
U131500,2026-08-17,A,Desktop,27.02,0,
U131501,2026-08-09,A,Android,118.65,0,
U131502,2026-08-07,A,Android,272.79,1,239.15
U131503,2026-08-23,A,Android,53.35,0,
U131504,2026-08-12,B,Desktop,84.51,0,
U131505,2026-08-04,B,Android,49.78,0,
U131506,2026-08-03,B,Android,118.85,0,
U131507,2026-08-09,B,Desktop,191.51,0,
U131508,2026-08-22,A,Desktop,26.68,1,162.76
U131509,2026-08-15,B,iOS,98.54,0,
U131510,2026-08-20,A,iOS,191.42,0,
U131511,2026-08-08,A,iOS,118.97,1,108.39
U131512,2026-08-07,B,Android,17.59,0,
U131513,2026-08-05,B,Android,192.52,0,
U131514,2026-08-22,B,Android,47.07,0,
U131515,2026-08-20,B,Android,305.52,0,
U131516,2026-08-16,B,Desktop,174.78,0,
U131517,2026-08-10,A,Android,348.38,0,
U131518,2026-08-18,B,iOS,128.87,0,
U131519,2026-08-09,B,Android,222.36,0,
U131520,2026-08-12,A,Android,87.37,0,
U131521,2026-08-04,A,Desktop,144.89,0,
U131522,2026-08-18,A,Android,64.55,0,
U131523,2026-08-18,A,Android,220.86,0,
U131524,2026-08-15,A,Android,122.11,0,
U131525,2026-08-09,A,Desktop,97.11,0,
U131526,2026-08-20,A,Android,129.72,0,
U131527,2026-08-15,B,iOS,349.09,0,
U131528,2026-08-04,B,Android,170.33,0,
U131529,2026-08-21,A,iOS,27.19,0,
U131530,2026-08-12,B,iOS,40.93,0,
U131531,2026-08-17,B,Android,186.61,1,194.0
U131532,2026-08-09,B,Desktop,87.51,0,
U131533,2026-08-04,B,Android,117.43,0,
U131534,2026-08-14,B,Android,113.01,0,
U131535,2026-08-13,B,Desktop,431.63,0,
U131536,2026-08-08,B,Desktop,95.91,0,
U131537,2026-08-18,B,Android,55.61,0,
U131538,2026-08-23,A,Android,72.9,0,
U131539,2026-08-15,B,Android,76.94,0,
U131540,2026-08-12,A,Android,152.98,0,
U131541,2026-08-19,A,Android,174.04,0,
U131542,2026-08-09,A,Android,102.44,0,
U131543,2026-08-11,A,Desktop,100.49,0,
U131544,2026-08-22,B,Desktop,147.9,0,
U131545,2026-08-09,B,Desktop,80.24,0,
U131546,2026-08-03,A,Android,135.32,0,
U131547,2026-08-18,B,Android,116.58,1,74.79
U131548,2026-08-12,A,iOS,209.67,0,
U131549,2026-08-04,A,Android,70.24,0,
U131550,2026-08-06,B,Android,38.73,0,
U131551,2026-08-05,A,Desktop,183.02,0,
U131552,2026-08-10,A,Android,119.16,0,
U131553,2026-08-08,B,Android,94.14,1,193.38
U131554,2026-08-22,B,Desktop,262.89,0,
U131555,2026-08-23,A,Desktop,314.68,0,
U131556,2026-08-14,A,Desktop,88.37,0,
U131557,2026-08-05,A,Android,110.46,1,107.84
U131558,2026-08-07,A,iOS,35.65,0,
U131559,2026-08-13,B,Android,105.81,0,
U131560,2026-08-22,B,Android,111.56,0,
U131561,2026-08-04,B,iOS,70.79,0,
U131562,2026-08-05,A,Desktop,89.77,0,
U131563,2026-08-15,B,Android,115.06,0,
U131564,2026-08-13,A,iOS,107.09,0,
U131565,2026-08-20,A,Desktop,40.73,0,
U131566,2026-08-22,B,Android,131.47,0,
U131567,2026-08-22,B,Android,317.22,1,153.48
U131568,2026-08-12,B,Android,103.52,1,106.91
U131569,2026-08-03,A,iOS,184.24,0,
U131570,2026-08-18,A,Android,69.21,0,
U131571,2026-08-22,B,Android,423.65,0,
U131572,2026-08-18,A,Android,95.28,0,
U131573,2026-08-13,B,Desktop,141.92,0,
U131574,2026-08-12,A,Android,86.98,1,205.03
U131575,2026-08-05,B,Android,44.85,0,
U131576,2026-08-19,B,Android,237.02,0,
U131577,2026-08-21,A,Android,84.5,0,
U131578,2026-08-16,A,iOS,110.71,0,
U131579,2026-08-08,B,Android,62.27,0,
U131580,2026-08-16,B,Desktop,154.11,0,
U131581,2026-08-18,B,iOS,32.72,0,
U131582,2026-08-06,B,Android,243.43,0,
U131583,2026-08-03,A,Android,52.07,0,
U131584,2026-08-22,A,Desktop,24.58,0,
U131585,2026-08-17,B,Android,58.02,0,
U131586,2026-08-17,B,Desktop,158.71,0,
U131587,2026-08-21,B,Android,148.3,0,
U131588,2026-08-10,A,Android,39.67,0,
U131589,2026-08-17,A,iOS,176.21,0,
U131590,2026-08-18,A,Desktop,120.36,0,
U131591,2026-08-23,A,iOS,74.51,0,
U131592,2026-08-16,B,iOS,91.13,0,
U131593,2026-08-23,A,Desktop,91.82,0,
U131594,2026-08-15,B,Desktop,59.22,0,
U131595,2026-08-12,B,Android,34.81,0,
U131596,2026-08-06,B,iOS,47.13,0,
